year,month,hour,time_range,death,injuries,Longitude,Latitude,total_people
2021,July,3,Night,NA,NA,-79.268146933,43.7660105570001,0
2021,July,3,Night,NA,1,-79.548667041,43.7013188550001,1
2021,July,23,Evening,NA,NA,-79.588139369,43.746318473,0
2021,July,NA,Night,NA,NA,-79.518741914,43.7692318860001,0
2021,July,23,Evening,NA,1,-79.510393218,43.749211679,1
2021,July,NA,Night,NA,NA,-79.5013127459999,43.704970650999996,0
2021,July,22,Evening,NA,1,-79.380162147,43.657694897,1
2021,July,13,Afternoon,NA,NA,-79.1507346719999,43.80026746,0
2021,July,21,Evening,NA,NA,-79.2980958059999,43.8199785190001,0
2021,July,22,Evening,NA,NA,-79.349127342,43.782791117,0
2021,July,4,Night,NA,NA,-79.503789347,43.7028788550001,0
2021,July,3,Night,NA,1,-79.376933048,43.652909192,1
2021,July,16,Afternoon,NA,1,-79.4894567269999,43.751902768,1
2021,July,22,Evening,NA,2,-79.449233517,43.720519956,2
2021,July,21,Evening,NA,NA,-79.5822533049999,43.6892086440001,0
2021,July,19,Evening,NA,NA,-79.3203705239999,43.672640193,0
2021,July,17,Afternoon,NA,NA,-79.5015098069999,43.771912877,0
2021,July,22,Evening,NA,1,-79.5047096439999,43.7157375460001,1
2021,July,23,Evening,NA,NA,-79.2810966,43.76582074,0
2021,July,17,Afternoon,NA,NA,-79.510393218,43.749211679,0
2021,August,5,Night,NA,1,-79.546272183,43.6163974050001,1
2021,August,3,Night,NA,NA,-79.395642735,43.640020679,0
2021,August,11,Morning,NA,NA,-79.509597645,43.7248922460001,0
2021,August,23,Evening,NA,NA,-79.307834396,43.7958682990001,0
2021,August,22,Evening,NA,NA,-79.51920491,43.752887582,0
2021,August,15,Afternoon,NA,NA,-79.250649645,43.7421720780001,0
2021,August,2,Night,NA,NA,-79.391484157,43.7081541150001,0
2021,August,5,Night,2,2,-79.399163136,43.656119297,4
2021,August,17,Afternoon,NA,NA,-79.193917603,43.760195793,0
2021,August,13,Afternoon,NA,NA,-79.400016533,43.6373664760001,0
2021,August,3,Night,NA,NA,-79.4938839929999,43.7752425630001,0
2021,August,NA,Night,NA,1,-79.423247556,43.738670776,1
2021,August,22,Evening,NA,NA,-79.2088346259999,43.763352996,0
2021,August,6,Morning,NA,NA,-79.170106813,43.7671657060001,0
2021,August,14,Afternoon,NA,NA,-79.556909586,43.6101506050001,0
2021,August,23,Evening,NA,NA,-79.306253091,43.79147908,0
2021,August,22,Evening,1,2,-79.49084536,43.698622266,3
2021,August,23,Evening,NA,NA,-79.493170305,43.6703087380001,0
2021,August,21,Evening,NA,1,-79.3505867649999,43.6430468820001,1
2021,August,2,Night,NA,1,-79.478157434,43.7596236630001,1
2021,August,1,Night,NA,NA,-79.530546595,43.646758885,0
2021,August,NA,Night,NA,2,-79.331725879,43.7985155920001,2
2021,August,NA,Night,NA,NA,-79.500949173,43.6913298750001,0
2021,August,NA,Night,NA,NA,-79.581204499,43.65094585,0
2021,August,18,Evening,NA,NA,-79.1979776749999,43.790336993,0
2021,August,19,Evening,NA,NA,-79.234938363,43.775769204,0
2021,August,18,Evening,NA,NA,-79.2110685379999,43.762899899,0
2021,August,20,Evening,NA,3,-79.258813936,43.789644068,3
2021,August,6,Morning,NA,NA,-79.387605639,43.64085118,0
2021,August,11,Morning,NA,1,-79.35329351,43.6885245920001,1
2021,August,22,Evening,NA,2,-79.513772443,43.719813146,2
2021,August,2,Night,NA,NA,-79.349127342,43.782791117,0
2021,August,18,Evening,NA,1,-79.371002854,43.6582965970001,1
2021,August,6,Morning,1,NA,-79.5393668359999,43.59314347,1
2021,August,2,Night,NA,1,-79.334170028,43.714987663,1
2021,August,3,Night,NA,1,-79.402682032,43.643918784,1
2021,August,5,Night,1,1,-79.38890994,43.648810788,2
2021,August,3,Night,NA,NA,-79.504233246,43.704473552,0
2021,August,9,Morning,NA,NA,-79.37737255,43.6609919,0
2021,August,22,Evening,NA,NA,-79.173295644,43.838285958,0
2021,August,22,Evening,NA,1,-79.3015962599999,43.7153245740001,1
2021,August,15,Afternoon,NA,NA,-79.451306216,43.723657055,0
2021,August,5,Night,NA,NA,-79.346615022,43.70323439,0
2021,August,23,Evening,NA,NA,-79.331986829,43.719439752,0
2021,September,18,Evening,NA,NA,-79.26147443,43.7425428760001,0
2021,September,11,Morning,NA,NA,-79.4862482729999,43.694674676,0
2021,September,NA,Night,NA,NA,-79.230668501,43.7735145130001,0
2021,September,13,Afternoon,1,NA,-79.485694794,43.7824450630001,1
2021,September,18,Evening,NA,1,-79.4354050219999,43.640840089,1
2021,September,3,Night,NA,1,-79.480241628,43.754332258,1
2021,September,23,Evening,NA,NA,-79.179929207,43.765626205,0
2021,September,20,Evening,NA,1,-79.518741914,43.7692318860001,1
2021,September,1,Night,NA,NA,-79.402682032,43.643918784,0
2021,September,1,Night,NA,NA,-79.1662350139999,43.8090605830001,0
2021,September,20,Evening,1,NA,-79.512732017,43.751475482,1
2021,September,3,Night,NA,1,-79.4911046449999,43.724634446,1
2021,September,22,Evening,NA,NA,-79.4883687069999,43.671389236,0
2021,September,2,Night,NA,NA,-79.402682032,43.643918784,0
2021,September,19,Evening,NA,NA,-79.419618632,43.796316516,0
2021,September,NA,Night,NA,1,-79.4938839929999,43.7752425630001,1
2021,September,3,Night,NA,NA,-79.1220439589999,43.7900195670001,0
2021,September,2,Night,NA,NA,-79.541885826,43.712341522,0
2021,September,3,Night,NA,NA,-79.514730516,43.7672126890001,0
2021,September,15,Afternoon,NA,1,-79.482896201,43.6787985170001,1
2021,September,20,Evening,NA,NA,-79.368456753,43.648776088,0
2021,September,13,Afternoon,NA,1,-79.42239871,43.7028869750001,1
2021,September,3,Night,NA,NA,-79.248477478,43.837236934,0
2021,September,NA,Night,NA,NA,-79.232289972,43.8095025370001,0
2021,September,12,Afternoon,NA,NA,-79.589769496,43.715806209,0
2021,September,23,Evening,1,NA,-79.253979719,43.7248814910001,1
2021,September,3,Night,NA,NA,-79.516162013,43.7598327860001,0
2021,September,20,Evening,1,2,-79.360986662,43.661921001,3
2021,September,5,Night,NA,NA,-79.518092812,43.7589487860001,0
2021,September,2,Night,NA,NA,-79.526349604,43.7731157690001,0
2021,September,13,Afternoon,NA,NA,-79.2612100439999,43.817982699,0
2021,September,18,Evening,NA,NA,-79.513398615,43.7580650850001,0
2021,September,3,Night,NA,NA,-79.405982733,43.655433997,0
2021,September,NA,Night,NA,NA,-79.3039259829999,43.7829932390001,0
2021,September,NA,Night,1,NA,-79.179220538,43.827388065,1
2021,September,NA,Night,NA,1,-79.566672556,43.71171531,1
2021,September,8,Morning,NA,NA,-79.4644638629999,43.703242259,0
2021,September,10,Morning,NA,NA,-79.3326893619999,43.759514617,0
2021,September,3,Night,NA,1,-79.341340324,43.707951979,1
2021,September,2,Night,NA,1,-79.3559856639999,43.6554723950001,1
2021,October,NA,Night,NA,NA,-79.299347988,43.7835973430001,0
2021,October,9,Morning,NA,NA,-79.256500065,43.765831871,0
2021,October,NA,Night,NA,NA,-79.331986829,43.719439752,0
2021,October,23,Evening,NA,NA,-79.5040682489999,43.700626758,0
2021,October,2,Night,NA,NA,-79.299791063,43.7178642700001,0
2021,October,21,Evening,NA,NA,-79.241566452,43.7381408800001,0
2021,October,18,Evening,NA,1,-79.4789327669999,43.6987079670001,1
2021,October,16,Afternoon,NA,NA,-79.542121489,43.737847366,0
2021,October,22,Evening,NA,2,-79.346615022,43.70323439,2
2021,October,1,Night,NA,NA,-79.272395186,43.7082900080001,0
2021,October,22,Evening,NA,1,-79.184896405,43.7648811020001,1
2021,October,21,Evening,NA,2,-79.399574134,43.65058709,2
2021,October,2,Night,NA,NA,-79.504002498,43.672326828,0
2021,October,23,Evening,1,NA,-79.2048185689999,43.7974414930001,1
2021,October,14,Afternoon,NA,NA,-79.426354825,43.63632728,0
2021,October,3,Night,NA,1,-79.390274839,43.6478486870001,1
2021,October,1,Night,1,NA,-79.487559725,43.7496091630001,1
2021,October,22,Evening,NA,1,-79.358062836,43.791957342,1
2021,October,20,Evening,NA,NA,-79.3362457269999,43.714418364,0
2021,October,2,Night,NA,NA,-79.4014108329999,43.647717287,0
2021,October,3,Night,NA,NA,-79.410681934,43.663834008,0
2021,October,13,Afternoon,NA,NA,-79.383995241,43.6423859810001,0
2021,October,1,Night,NA,1,-79.543391261,43.697785281,1
2021,October,3,Night,1,1,-79.480431429,43.7553356600001,2
2021,October,2,Night,1,NA,-79.473897589,43.690413686,1
2021,October,16,Afternoon,1,NA,-79.534090834,43.713528636,1
2021,October,NA,Night,1,NA,-79.513670416,43.7541796830001,1
2021,October,2,Night,NA,NA,-79.4082912379999,43.668035613,0
2021,October,20,Evening,1,NA,-79.2975402709999,43.7255849570001,1
2021,October,5,Night,NA,1,-79.3641781319999,43.7694094010001,1
2021,October,20,Evening,NA,1,-79.3703929599999,43.670278911,1
2021,October,3,Night,NA,1,-79.570764179,43.6915544030001,1
2021,October,7,Morning,NA,1,-79.44023999,43.6978376660001,1
2021,October,3,Night,1,NA,-79.224216774,43.8044884,1
2021,October,23,Evening,NA,NA,-79.2110685379999,43.762899899,0
2021,October,21,Evening,NA,NA,-79.4617684949999,43.688699086,0
2021,October,18,Evening,NA,NA,-79.310640651,43.7138139730001,0
2021,October,4,Night,1,NA,-79.2810966,43.76582074,1
2021,October,2,Night,NA,1,-79.4226852259999,43.649385794000104,1
2021,October,2,Night,NA,NA,-79.555468693,43.674227654,0
2021,November,18,Evening,NA,1,-79.22792007,43.739977384,1
2021,November,22,Evening,NA,NA,-79.208265721,43.762016094,0
2021,November,1,Night,NA,2,-79.24007736,43.742403079,2
2021,November,19,Evening,NA,1,-79.2110685379999,43.762899899,1
2021,November,20,Evening,NA,NA,-79.43910642,43.6400983890001,0
2021,November,22,Evening,NA,NA,-79.42572767,43.7582160790001,0
2021,November,17,Afternoon,NA,NA,-79.184896405,43.7648811020001,0
2021,November,20,Evening,NA,NA,-79.497974851,43.700645858,0
2021,November,NA,Night,NA,NA,-79.4617684949999,43.688699086,0
2021,November,1,Night,NA,NA,-79.380493449,43.664644104,0
2021,November,19,Evening,NA,2,-79.277534078,43.7036783120001,2
2021,November,2,Night,NA,NA,-79.330945777,43.7974712880001,0
2021,November,22,Evening,1,NA,-79.205648619,43.764061994,1
2021,November,4,Night,NA,NA,-79.550426021,43.7051073120001,0
2021,November,22,Evening,NA,1,-79.3255081359999,43.6908209160001,1
2021,November,3,Night,NA,1,-79.402682032,43.643918784,1
2021,November,1,Night,NA,1,-79.285320191,43.768522035,1
2021,November,21,Evening,NA,NA,-79.219750731,43.756237195,0
2021,November,3,Night,NA,2,-79.422829626,43.6412456850001,2
2021,November,5,Night,NA,NA,-79.234938363,43.775769204,0
2021,November,2,Night,1,NA,-79.1758296949999,43.806572488,1
2021,November,23,Evening,NA,1,-79.449162217,43.6526172060001,1
2021,December,21,Evening,NA,NA,-79.23418817,43.8080432340001,0
2021,December,7,Morning,NA,NA,-79.299457758,43.7028615,0
2021,December,NA,Night,NA,NA,-79.2289958969999,43.787882994,0
2021,December,8,Morning,NA,NA,-79.2289958969999,43.787882994,0
2021,December,3,Night,NA,NA,-79.1662350139999,43.8090605830001,0
2021,December,20,Evening,NA,1,-79.2317447739999,43.776431207,1
2021,December,2,Night,NA,1,-79.380912946,43.656324795,1
2021,December,23,Evening,NA,NA,-79.281284898,43.775443341,0
2021,December,3,Night,1,NA,-79.259803341,43.7920585730001,1
2021,December,20,Evening,NA,1,-79.516021713,43.75072678,1
2021,December,18,Evening,NA,NA,-79.589413469,43.7320182770001,0
2021,December,NA,Night,NA,1,-79.514730516,43.7672126890001,1
2021,December,22,Evening,NA,NA,-79.504002498,43.672326828,0
2021,December,22,Evening,NA,NA,-79.331986829,43.719439752,0
2021,December,16,Afternoon,NA,NA,-79.5206676509999,43.7013650640001,0
2021,December,2,Night,NA,NA,-79.331817357,43.7522526160001,0
2021,December,15,Afternoon,NA,1,-79.447739117,43.6572940120001,1
2021,December,22,Evening,NA,NA,-79.222738145,43.7577062980001,0
2021,December,12,Afternoon,NA,NA,-79.22469995,43.757833599,0
2021,December,NA,Night,NA,1,-79.2467470729999,43.755258978,1
2021,December,11,Morning,NA,NA,-79.369449053,43.654522394,0
2021,December,16,Afternoon,NA,1,-79.2521548569999,43.7745604720001,1
2021,December,21,Evening,1,NA,-79.510393218,43.749211679,1
2021,December,NA,Night,NA,NA,-79.588338404,43.756228784,0
2021,December,NA,Night,NA,NA,-79.442999319,43.655598308,0
2021,December,21,Evening,1,NA,-79.443874842,43.719490657,1
2021,December,12,Afternoon,NA,NA,-79.482896201,43.6787985170001,0
2021,December,11,Morning,NA,NA,-79.418256935,43.6830664200001,0
2021,December,6,Morning,NA,NA,-79.378304148,43.6562583950001,0
2021,December,5,Night,NA,NA,-79.450916712,43.7723092090001,0
2021,December,NA,Night,NA,1,-79.4911046449999,43.724634446,1
2021,December,19,Evening,1,NA,-79.482896201,43.6787985170001,1
2021,December,21,Evening,NA,NA,-79.259102293,43.7037283220001,0
2021,December,18,Evening,NA,1,-79.541854894,43.587379453,1
2021,December,23,Evening,NA,NA,-79.209571592,43.7464852900001,0
2022,January,NA,Night,NA,3,-79.343590422,43.7074162800001,3
2022,January,3,Night,NA,NA,-79.3312879109999,43.6721144730001,0
2022,January,17,Afternoon,1,NA,-79.534823433,43.7104469340001,1
2022,January,17,Afternoon,1,NA,-79.474041315,43.63058311,1
2022,January,20,Evening,2,1,-79.531861394,43.6001160810001,3
2022,January,4,Night,NA,1,-79.224216774,43.8044884,1
2022,January,16,Afternoon,NA,1,-79.217296888,43.816023557,1
2022,January,22,Evening,NA,1,-79.516898812,43.7524174810001,1
2022,January,3,Night,NA,NA,-79.494230995,43.743103631,0
2022,January,15,Afternoon,NA,NA,-79.442202019,43.6536501050001,0
2022,January,20,Evening,NA,NA,-79.252644424,43.7274444880001,0
2022,January,17,Afternoon,NA,NA,-79.3714994549999,43.6635244030001,0
2022,January,22,Evening,NA,1,-79.559540698,43.624067219,1
2022,January,22,Evening,1,NA,-79.383142651,43.6710410100001,1
2022,January,22,Evening,NA,NA,-79.512213117,43.764205288,0
2022,January,2,Night,NA,NA,-79.343641522,43.7075578800001,0
2022,January,22,Evening,NA,1,-79.586595568,43.7371585760001,1
2022,January,18,Evening,NA,NA,-79.478157198,43.7819309560001,0
2022,January,2,Night,NA,NA,-79.457044721,43.6702042370001,0
2022,January,2,Night,1,NA,-79.555981134,43.7169627530001,1
2022,January,23,Evening,1,NA,-79.350862111,43.687966192,1
2022,January,20,Evening,NA,NA,-79.331700354,43.749159815,0
2022,January,NA,Night,1,NA,-79.4694228669999,43.7008550620001,1
2022,January,3,Night,NA,1,-79.4713519489999,43.7075199540001,1
2022,January,21,Evening,1,NA,-79.4074343349999,43.701833101,1
2022,January,NA,Night,NA,NA,-79.494870928,43.752162975,0
2022,January,22,Evening,NA,1,-79.3013559519999,43.690294721,1
2022,January,15,Afternoon,NA,NA,-79.256002455,43.7560744720001,0
2022,January,11,Morning,NA,NA,-79.482896201,43.6787985170001,0
2022,January,19,Evening,NA,1,-79.526922013,43.7644912850001,1
2022,January,23,Evening,NA,NA,-79.333615976,43.798047888,0
2022,January,22,Evening,NA,NA,-79.3650017589999,43.6610478000001,0
2022,January,6,Morning,NA,1,-79.311580849,43.703824594,1
2022,February,4,Night,NA,NA,-79.363845392,43.7256040250001,0
2022,February,11,Morning,NA,1,-79.511543699,43.7421322590001,1
2022,February,14,Afternoon,NA,1,-79.367927255,43.654851894,1
2022,February,23,Evening,NA,1,-79.330945777,43.7974712880001,1
2022,February,3,Night,NA,2,-79.4621179599999,43.7364151520001,2
2022,February,1,Night,NA,NA,-79.2446489009999,43.772200185,0
2022,February,20,Evening,NA,1,-79.379101949,43.6612506000001,1
2022,February,4,Night,NA,1,-79.480431429,43.7553356600001,1
2022,February,23,Evening,NA,NA,-79.351557669,43.6584885980001,0
2022,February,1,Night,NA,NA,-79.504002498,43.672326828,0
2022,February,20,Evening,NA,1,-79.456031622,43.6680873390001,1
2022,February,22,Evening,NA,NA,-79.3363639299999,43.697606302000104,0
2022,February,17,Afternoon,NA,NA,-79.587090092,43.7536173830001,0
2022,February,15,Afternoon,NA,3,-79.278703574,43.6999964170001,3
2022,February,15,Afternoon,1,NA,-79.2632698419999,43.7541776690001,1
2022,February,17,Afternoon,NA,1,-79.500420113,43.7622730740001,1
2022,February,9,Morning,NA,NA,-79.353642367,43.6587570980001,0
2022,February,1,Night,NA,NA,-79.3908909639999,43.6995076360001,0
2022,February,11,Morning,NA,NA,-79.310699551,43.708370985,0
2022,February,15,Afternoon,1,NA,-79.437438173,43.785026443,1
2022,February,23,Evening,NA,NA,-79.388044716,43.7665843880001,0
2022,February,1,Night,1,NA,-79.476750956,43.703006159,1
2022,February,14,Afternoon,NA,NA,-79.463446602,43.7502915920001,0
2022,February,5,Night,NA,NA,-79.194343981,43.789272193,0
2022,February,4,Night,NA,NA,-79.498850509,43.7767401780001,0
2022,February,14,Afternoon,NA,NA,-79.364769033,43.775722602,0
2022,February,19,Evening,NA,1,-79.5177211119999,43.757229985,1
2022,February,3,Night,NA,1,-79.414486234,43.7992588160001,1
2022,February,6,Morning,NA,1,-79.4008218329999,43.6442960840001,1
2022,February,3,Night,NA,NA,-79.483569248,43.733125449,0
2022,February,21,Evening,NA,1,-79.226774056,43.729971791,1
2022,February,17,Afternoon,1,NA,-79.187043908,43.771012495,1
2022,March,23,Evening,NA,NA,-79.401325733,43.635210774,0
2022,March,22,Evening,NA,NA,-79.4967346449999,43.723374146,0
2022,March,14,Afternoon,NA,NA,-79.467650689,43.691786382,0
2022,March,NA,Night,NA,NA,-79.262447741,43.7520607710001,0
2022,March,17,Afternoon,NA,1,-79.511308656,43.698379066,1
2022,March,2,Night,NA,NA,-79.275828224,43.7599422530001,0
2022,March,4,Night,NA,NA,-79.402682032,43.643918784,0
2022,March,6,Morning,NA,1,-79.404781933,43.652665894,1
2022,March,2,Night,NA,NA,-79.4855360179999,43.619849365,0
2022,March,22,Evening,NA,NA,-79.293475096,43.742235746,0
2022,March,22,Evening,NA,NA,-79.3992797399999,43.7110989940001,0
2022,March,2,Night,NA,NA,-79.4986848299999,43.7514205800001,0
2022,March,3,Night,NA,NA,-79.414486234,43.7992588160001,0
2022,March,8,Morning,NA,NA,-79.249829873,43.7725384760001,0
2022,March,23,Evening,NA,NA,-79.341781608,43.679538076,0
2022,March,18,Evening,NA,NA,-79.3229012199999,43.6720669870001,0
2022,March,NA,Night,NA,NA,-79.375842053,43.6664956060001,0
2022,March,4,Night,NA,NA,-79.420851528,43.6861930090001,0
2022,March,13,Afternoon,NA,NA,-79.50908242,43.758138785,0
2022,March,22,Evening,NA,NA,-79.400607732,43.7972837080001,0
2022,March,23,Evening,NA,NA,-79.217844009,43.824080587,0
2022,March,2,Night,NA,1,-79.583786272,43.732453277,1
2022,March,NA,Night,NA,NA,-79.217844009,43.824080587,0
2022,March,12,Afternoon,NA,1,-79.1987335919999,43.746291795,1
2022,March,20,Evening,NA,NA,-79.357856634,43.808993856,0
2022,March,NA,Night,NA,NA,-79.399715934,43.7979547090001,0
2022,April,NA,Night,NA,NA,-79.458921382,43.766019886,0
2022,April,19,Evening,NA,NA,-79.194343981,43.789272193,0
2022,April,22,Evening,NA,NA,-79.396915147,43.6755439180001,0
2022,April,17,Afternoon,1,NA,-79.376843056,43.672356311,1
2022,April,18,Evening,NA,NA,-79.550551371,43.725094923,0
2022,April,22,Evening,NA,NA,-79.5320949379999,43.717483041,0
2022,April,18,Evening,NA,NA,-79.2098669709999,43.7918640950001,0
2022,April,3,Night,NA,NA,-79.440573699,43.692142775,0
2022,April,15,Afternoon,NA,1,-79.511415117,43.772441889,1
2022,April,19,Evening,1,NA,-79.3734416519999,43.6572984960001,1
2022,April,1,Night,NA,NA,-79.4453060869999,43.696763165,0
2022,April,22,Evening,NA,NA,-79.452448864,43.703821958,0
2022,April,5,Night,NA,NA,-79.387404148,43.6684721080001,0
2022,April,NA,Night,NA,1,-79.4713519489999,43.7075199540001,1
2022,April,NA,Night,NA,NA,-79.3192616599999,43.741177324,0
2022,April,16,Afternoon,NA,NA,-79.2629848139999,43.7290423860001,0
2022,April,2,Night,NA,NA,-79.360986662,43.661921001,0
2022,April,NA,Night,NA,NA,-79.332998284,43.8005213000001,0
2022,April,2,Night,NA,1,-79.588139369,43.746318473,1
2022,April,23,Evening,NA,NA,-79.2450496549999,43.7432219780001,0
2022,April,23,Evening,NA,NA,-79.314975971,43.760238122,0
2022,April,1,Night,NA,5,-79.225236175,43.759829605,5
2022,April,NA,Night,NA,NA,-79.5659203059999,43.7545731000001,0
2022,April,23,Evening,NA,NA,-79.327872661,43.753419318,0
2022,April,22,Evening,NA,NA,-79.549328772,43.727296229,0
2022,April,1,Night,NA,NA,-79.352225469,43.6600825,0
2022,April,5,Night,NA,NA,-79.391749252,43.712620304,0
2022,April,4,Night,NA,NA,-79.372194956,43.667635207,0
2022,April,12,Afternoon,NA,NA,-79.572659083,43.6516953220001,0
2022,April,15,Afternoon,NA,NA,-79.498850509,43.7767401780001,0
2022,April,5,Night,NA,NA,-79.2666533399999,43.7558948660001,0
2022,April,6,Morning,NA,1,-79.3322072249999,43.6841570030001,1
2022,April,17,Afternoon,NA,NA,-79.369449053,43.654522394,0
2022,April,4,Night,NA,NA,-79.39584254,43.6587211990001,0
2022,April,21,Evening,1,1,-79.469836914,43.637138205,2
2022,April,NA,Night,NA,NA,-79.514730516,43.7672126890001,0
2022,April,17,Afternoon,NA,NA,-79.569432777,43.739801973,0
2022,April,9,Morning,NA,1,-79.507542245,43.722712646,1
